ATVI-RM,1,20200827,170200,6245.0000000,6247.0000000,6244.0000000,6244.0000000,11
ATVI-RM,1,20200827,170400,6233.0000000,6233.0000000,6233.0000000,6233.0000000,3
ATVI-RM,1,20200827,170600,6233.0000000,6233.0000000,6233.0000000,6233.0000000,4
ATVI-RM,1,20200827,170700,6230.0000000,6230.0000000,6230.0000000,6230.0000000,9
ATVI-RM,1,20200827,170800,6233.0000000,6233.0000000,6233.0000000,6233.0000000,6
ATVI-RM,1,20200827,171300,6253.0000000,6253.0000000,6248.0000000,6248.0000000,8
ATVI-RM,1,20200827,171600,6276.0000000,6276.0000000,6276.0000000,6276.0000000,1
ATVI-RM,1,20200827,171700,6276.0000000,6276.0000000,6276.0000000,6276.0000000,1
ATVI-RM,1,20200827,173300,6291.0000000,6291.0000000,6291.0000000,6291.0000000,1
ATVI-RM,1,20200827,173900,6291.0000000,6291.0000000,6291.0000000,6291.0000000,3
ATVI-RM,1,20200827,174500,6304.0000000,6304.0000000,6304.0000000,6304.0000000,1
ATVI-RM,1,20200827,174800,6303.0000000,6303.0000000,6303.0000000,6303.0000000,1
ATVI-RM,1,20200827,175600,6316.0000000,6316.0000000,6316.0000000,6316.0000000,2
ATVI-RM,1,20200827,175800,6329.0000000,6329.0000000,6329.0000000,6329.0000000,6
ATVI-RM,1,20200827,180300,6329.0000000,6332.0000000,6329.0000000,6332.0000000,11
ATVI-RM,1,20200827,180400,6332.0000000,6332.0000000,6332.0000000,6332.0000000,10
ATVI-RM,1,20200827,180600,6350.0000000,6352.0000000,6350.0000000,6352.0000000,2
ATVI-RM,1,20200827,180700,6351.0000000,6351.0000000,6351.0000000,6351.0000000,1
ATVI-RM,1,20200827,181300,6368.0000000,6368.0000000,6368.0000000,6368.0000000,3
ATVI-RM,1,20200827,181600,6359.0000000,6359.0000000,6359.0000000,6359.0000000,1
ATVI-RM,1,20200827,182100,6329.0000000,6347.0000000,6329.0000000,6347.0000000,3
ATVI-RM,1,20200827,182500,6351.0000000,6351.0000000,6351.0000000,6351.0000000,1
ATVI-RM,1,20200827,184500,6342.0000000,6342.0000000,6342.0000000,6342.0000000,5
ATVI-RM,1,20200827,192300,6327.0000000,6327.0000000,6327.0000000,6327.0000000,1
ATVI-RM,1,20200827,194200,6318.0000000,6318.0000000,6315.0000000,6315.0000000,25
ATVI-RM,1,20200827,194300,6300.0000000,6300.0000000,6300.0000000,6300.0000000,2
ATVI-RM,1,20200827,194900,6300.0000000,6300.0000000,6300.0000000,6300.0000000,1
ATVI-RM,1,20200827,200500,6293.0000000,6293.0000000,6293.0000000,6293.0000000,3
ATVI-RM,1,20200827,201100,6305.0000000,6305.0000000,6305.0000000,6305.0000000,1
ATVI-RM,1,20200827,201500,6291.0000000,6291.0000000,6291.0000000,6291.0000000,1
ATVI-RM,1,20200827,203900,6292.0000000,6292.0000000,6292.0000000,6292.0000000,1
ATVI-RM,1,20200827,204100,6289.0000000,6289.0000000,6289.0000000,6289.0000000,2
ATVI-RM,1,20200827,205100,6295.0000000,6295.0000000,6295.0000000,6295.0000000,2
ATVI-RM,1,20200827,205400,6294.0000000,6294.0000000,6294.0000000,6294.0000000,1
ATVI-RM,1,20200827,210500,6300.0000000,6300.0000000,6300.0000000,6300.0000000,1
ATVI-RM,1,20200827,211800,6319.0000000,6319.0000000,6319.0000000,6319.0000000,20
ATVI-RM,1,20200827,212400,6319.0000000,6319.0000000,6319.0000000,6319.0000000,16
ATVI-RM,1,20200827,213500,6320.0000000,6320.0000000,6317.0000000,6317.0000000,2
ATVI-RM,1,20200827,220700,6311.0000000,6311.0000000,6310.0000000,6310.0000000,2
ATVI-RM,1,20200827,221200,6321.0000000,6321.0000000,6321.0000000,6321.0000000,2
ATVI-RM,1,20200827,223200,6310.0000000,6310.0000000,6310.0000000,6310.0000000,2
ATVI-RM,1,20200827,225400,6300.0000000,6300.0000000,6300.0000000,6300.0000000,1
ATVI-RM,1,20200828,100700,6301.0000000,6301.0000000,6301.0000000,6301.0000000,1
ATVI-RM,1,20200828,100800,6322.0000000,6322.0000000,6322.0000000,6322.0000000,1
ATVI-RM,1,20200828,101000,6322.0000000,6322.0000000,6322.0000000,6322.0000000,1
ATVI-RM,1,20200828,101100,6322.0000000,6322.0000000,6322.0000000,6322.0000000,1
ATVI-RM,1,20200828,101200,6316.0000000,6316.0000000,6316.0000000,6316.0000000,16
ATVI-RM,1,20200828,102200,6317.0000000,6317.0000000,6317.0000000,6317.0000000,17
ATVI-RM,1,20200828,102600,6314.0000000,6314.0000000,6314.0000000,6314.0000000,1
ATVI-RM,1,20200828,102800,6314.0000000,6314.0000000,6310.0000000,6310.0000000,2
ATVI-RM,1,20200828,103600,6309.0000000,6309.0000000,6309.0000000,6309.0000000,4
ATVI-RM,1,20200828,103800,6301.0000000,6301.0000000,6301.0000000,6301.0000000,1
